platform,session_id,time_since_calibration,calibration_interval,drift_magnitude,ler_baseline,ler_daqec,improvement_pct
rigetti,83,27.471049758311946,48.0,0.8,0.33872556318375635,0.35933646669480546,-6.084838509772535
rigetti,84,30.123839317971644,48.0,0.8,0.3421106280726563,0.37184238864114005,-8.690686032171273
rigetti,85,27.842168361722997,48.0,0.8,0.3445522226526571,0.363340702646739,-5.453013725882289
rigetti,86,8.926334985620938,48.0,0.8,0.33124438490475344,0.3357801619407466,-1.3693143922416666
rigetti,87,6.307606952327376,48.0,0.8,0.30611690689808163,0.31204489972960225,-1.9365127171803957
rigetti,88,29.05417140602532,48.0,0.8,0.33732546815375686,0.35529359992171305,-5.3266454698185175
rigetti,89,26.63002999508805,48.0,0.8,0.36462250608610103,0.3826661465867769,-4.948581121433871
rigetti,90,18.6253865656323,48.0,0.8,0.3407128706771577,0.36046365954667164,-5.796901311729069
rigetti,91,39.77460680195157,48.0,0.8,0.35992370152507913,0.3817007518362824,-6.050462978383725
rigetti,92,5.258693909466883,48.0,0.8,0.3216929439548398,0.3282164230267003,-2.027858923998111
rigetti,93,30.131791490903293,48.0,0.8,0.33702745915843574,0.3505404600454767,-4.009465852065339
rigetti,94,9.379112429403834,48.0,0.8,0.3333855128431851,0.34213727093630053,-2.6251164960584332
rigetti,95,10.24617044302274,48.0,0.8,0.3570096601877441,0.3641461952554716,-1.9989753397637844
rigetti,96,23.98081655287908,48.0,0.8,0.3576351393509379,0.3845353972267287,-7.521704361772545
rigetti,97,15.553321331706059,48.0,0.8,0.37435745542343146,0.4132175797968269,-10.380486300036733
rigetti,98,44.842720411191294,48.0,0.8,0.3816522976010982,0.43784965057725456,-14.724751646823218
rigetti,99,0.0472692678578337,48.0,0.8,0.30624887971692866,0.31097293707203066,-1.5425549832112164
