drift_model,session_id,time_since_calibration,ler_baseline,ler_daqec,improvement_pct
correlated,34,21.31465607760617,0.26121862442543675,0.2716506189671032,-3.9935875799867335
correlated,35,8.034062989716602,0.22386939580525766,0.23968063868385103,-7.062708514364085
correlated,36,18.08909351350024,0.23198188881155024,0.24780841364016043,-6.822310530227132
correlated,37,19.168705629691242,0.19509128962970912,0.19973375493534226,-2.379637406900494
correlated,38,12.018780615413576,0.2594159015494023,0.2704451561896121,-4.251572310847507
correlated,39,6.4768553057508065,0.21092455766287474,0.23048019808415462,-9.271390983564885
correlated,40,22.394554614757677,0.24007124333617944,0.2574858800336419,-7.2539453103411535
correlated,41,14.973581096049116,0.23712934269316494,0.25189480310195006,-6.226753821812339
correlated,42,15.927402181658774,0.22108477739135524,0.2401645283296157,-8.630060903960963
correlated,43,5.815638419793713,0.2204162676026879,0.2273572192408357,-3.149019677013699
correlated,44,7.157876202209488,0.215347032288486,0.2329778938694965,-8.187185768778834
correlated,45,3.6633058392059024,0.2211690515437797,0.24177547700507734,-9.31704744287818
correlated,46,23.301024839851593,0.2586669710266699,0.28038131319451676,-8.39471003261873
correlated,47,12.680193123653746,0.20952699456715523,0.22441804400584758,-7.106983741858445
correlated,48,6.194415143725788,0.21748024489020812,0.22588064500904945,-3.862603761128811
correlated,49,23.651786740395664,0.2413745231271198,0.25374727128919783,-5.125954471823826
correlated,50,7.115992528825731,0.22535261966982564,0.24673923976212767,-9.490291314845388
correlated,51,10.19347515540258,0.24430681069997337,0.24927347157501237,-2.0329604650843813
correlated,52,7.373784224245678,0.2391963222826931,0.24712976205925613,-3.3167064195857168
correlated,53,16.55667874989033,0.22506926977268527,0.23447662939440686,-4.179761915619493
correlated,54,21.272632103577568,0.24943094234333885,0.27092274589127446,-8.61633418293084
correlated,55,19.613648955922965,0.2151720288015741,0.21792473120145228,-1.2793030837742625
correlated,56,18.5091981122341,0.2267970526730741,0.2579228682323615,-13.724082915731262
correlated,57,7.229373361199831,0.2167584992575646,0.23404530817821098,-7.975146986095906
correlated,58,19.81188417686151,0.20983086899378964,0.23211510881342096,-10.62009604520623
correlated,59,10.188422177979195,0.2645605441102668,0.2920360888721761,-10.385352379097649
correlated,60,0.6833814354743266,0.22143897667400708,0.22956167866869465,-3.6681446584922837
correlated,61,7.182761784232844,0.20791631012641815,0.21980474908219266,-5.717896276894322
correlated,62,4.102648446660049,0.213339668299058,0.22250685210596058,-4.296989809720748
correlated,63,19.37984068920904,0.23198555792547487,0.2523234838882471,-8.766893139660777
correlated,64,20.62453788212753,0.26137092604966755,0.2829774990870835,-8.266632162947646
correlated,65,20.449435619407293,0.23903931179687626,0.25997718444971185,-8.759175424094071
correlated,66,13.521644367546656,0.20931635026405795,0.23334413900037307,-11.479174324415386
correlated,67,16.46979498664623,0.23194843935454174,0.24898078204559326,-7.343158996218536
correlated,68,16.782806307501104,0.23708160785810203,0.2617530681612612,-10.406315583082058
correlated,69,9.014135591197054,0.21543466427159322,0.22601179554594136,-4.909670089588652
correlated,70,10.465416464908085,0.24683286840236057,0.26684150537618323,-8.106147736048959
correlated,71,22.800397905724008,0.2399416820475563,0.25635188438114903,-6.839246184137456
correlated,72,3.064265621604286,0.2084475103267716,0.21736707916983897,-4.279047914309286
correlated,73,18.371830524697103,0.23620855145642503,0.2579652083689523,-9.210782919745768
correlated,74,9.92860160323802,0.21144569023872478,0.2192573846442949,-3.6944211994818215
correlated,75,22.287443430478987,0.21716912772858135,0.227465087975115,-4.740987061200324
correlated,76,5.543080718788257,0.21807228295208775,0.2436843707041412,-11.744769855819154
correlated,77,1.4069944577812237,0.20692084467054236,0.21626905468293336,-4.51777104780098
correlated,78,4.8971452225681125,0.21929705205445463,0.23718469469708955,-8.156809439551047
correlated,79,14.96893708089442,0.22991125657013414,0.23525783589371307,-2.3254969779820085
correlated,80,5.5910997047143125,0.22309581926301175,0.24126734695350502,-8.145167287545858
correlated,81,6.275478393389964,0.21568394620329925,0.2257615997518438,-4.672417083395509
correlated,82,5.444434885540875,0.22986899423762722,0.24515066703197094,-6.647992194435012
correlated,83,13.735524879155973,0.22312653104257865,0.23292703446432023,-4.392352346423281
correlated,84,15.061919658985822,0.22211428272989545,0.23653229468809941,-6.491258365288086
correlated,85,13.921084180861499,0.21913812909420546,0.23687943554921775,-8.095946847928717
correlated,86,4.463167492810469,0.21793750533199452,0.21961530212707342,-0.7698522530681599
correlated,87,3.153803476163688,0.20073041880875991,0.20790164196549749,-3.572564237794844
correlated,88,14.52708570301266,0.2165719573108271,0.22952554912765458,-5.981195339263755
correlated,89,13.315014997544026,0.2385088222958247,0.24995341678227273,-4.7983946154634
correlated,90,9.31269328281615,0.22497009688622407,0.24447687093729492,-8.670829732956092
correlated,91,19.887303400975785,0.22561310516062025,0.23763628633493025,-5.32911470978176
correlated,92,2.6293469547334416,0.2091245160738544,0.2161914525632954,-3.379296039563924
correlated,93,15.065895745451646,0.2127563417531016,0.22431156404083707,-5.43119993158419
correlated,94,4.689556214701917,0.21886735135448457,0.22901362287246513,-4.635808609730618
correlated,95,5.12308522151137,0.2353666374810747,0.2408270932668118,-2.3199786699489864
correlated,96,11.99040827643954,0.2342761791017271,0.2537102196715169,-8.295354928659302
correlated,97,7.776660665853029,0.2449091275287535,0.28373434720082064,-15.852908408858253
correlated,98,22.421360205595647,0.2485139722887579,0.27702036885862047,-11.470741989806468
correlated,99,0.02363463392891685,0.19575824527445584,0.1998092851286325,-2.069409566119188
