distance,time_since_cal,error_baseline,error_daqec,improvement_pct,selections_differ,drift_model,session_id
7,3.973531678547091,0.17810498525864318,0.027494746954982257,84.56261798901669,True,correlated,13
7,14.367156719552039,0.2833405141612806,0.029169015355742227,89.70531431338517,True,correlated,14
7,12.229064450225128,0.2077793512004891,0.029329043943535534,85.88452424455039,True,correlated,15
7,2.59004549184694,0.10042421033654565,0.026873334426847594,73.24018348086722,True,correlated,16
7,13.912324783025344,0.28767343551141755,0.030229560754584342,89.49170934019574,True,correlated,17
7,12.106526708017206,0.25247619189128245,0.029647082754828143,88.25747388981756,True,correlated,18
7,15.333231457740855,0.2362364602516089,0.029294466442248826,87.59951515907065,True,correlated,19
7,22.206156239688664,0.2960804672084171,0.03315931908197519,88.8005718868872,True,correlated,20
7,18.15992192640185,0.3201638174851228,0.03177773222181671,90.07453981795013,True,correlated,21
7,6.338680694551008,0.18581660525188157,0.027115132911007072,85.40758352879634,True,correlated,22
7,6.506485553791467,0.14335384980673585,0.027674148502994492,80.69521778431223,True,correlated,23
7,3.3561323527599285,0.1390053762926664,0.02849588147277548,79.5001587472564,True,correlated,24
7,2.004316159777404,0.05921901018940702,0.026490560825808723,55.2667956774676,True,correlated,25
7,14.259513709616591,0.24218983397442917,0.03061637999278357,87.3585197651128,True,correlated,26
7,8.035868420744727,0.25685978860376124,0.027893410753190434,89.14060822645169,True,correlated,27
7,5.91480944972312,0.12379610700946235,0.027762122079362787,77.57431735939743,True,correlated,28
7,3.3170061133901445,0.10811916975621232,0.026912188112519848,75.1087728723763,True,correlated,29
7,4.268988715717838,0.1684320106235465,0.027490036465305238,83.6788527527901,True,correlated,30
7,20.3257405045141,0.2757859040243196,0.031049108243146644,88.74158983832305,True,correlated,31
7,21.252465886900495,0.3173301021306356,0.03347850308499012,89.44994412436549,True,correlated,32
7,12.053930813511542,0.23204978433125462,0.029202042169840514,87.4156133116012,True,correlated,33
7,16.089662008505627,0.2238529348015885,0.03111282735403713,86.10121981129535,True,correlated,34
7,14.090565764428863,0.19734940327832284,0.029837653302015984,84.88079882362968,True,correlated,35
7,0.16898174099342267,0.038112180227724494,0.025626728693069038,32.75974100682118,True,correlated,36
7,6.785611620676937,0.16793451383332947,0.028082925665253774,83.27745439324919,True,correlated,37
7,11.808595245192095,0.26911459098901147,0.030165377416400563,88.79088000931459,True,correlated,38
7,16.618452153068098,0.19338925807808893,0.029700396026517455,84.64216869040126,True,correlated,39
7,8.250123387452444,0.14961257682739354,0.030060828836642683,79.90755224320242,True,correlated,40
7,4.639978640711846,0.11724859498652745,0.0285211126695052,75.67466571963405,True,correlated,41
7,6.532919565661662,0.19068945190321632,0.02727995352717617,85.6940416709457,True,correlated,42
7,15.816826923587293,0.2738657973625098,0.027424654804180777,89.98609718033559,True,correlated,43
7,4.371926131536196,0.16502600382130492,0.027765573026368576,83.17503158082044,True,correlated,44
7,10.975965037383354,0.2226867073625238,0.029198294343766116,86.88817366353501,True,correlated,45
7,7.669208495354268,0.1945902524641485,0.02941018861875028,84.88609360113306,True,correlated,46
7,2.622696239079538,0.13224154587127812,0.026308521162813386,80.10570657694693,True,correlated,47
7,15.627801814984153,0.3479691173663482,0.030438656910798015,91.25248322575948,True,correlated,48
7,7.315471397933776,0.20772725817618384,0.027981115790068446,86.52987766952748,True,correlated,49
7,3.6359170926211277,0.17269830218311225,0.026316999901424394,84.76128626121614,True,correlated,50
7,22.68916487016208,0.3649195028443909,0.03293878386197344,90.9736849893662,True,correlated,51
7,1.7745937862203602,0.09282792193991235,0.026209909794957624,71.76505813420735,True,correlated,52
7,17.820106030099367,0.2517100597510066,0.03154074387974594,87.46941464677802,True,correlated,53
7,8.37409382646755,0.16068135627705016,0.02876111387475543,82.10052831196862,True,correlated,54
7,3.315830688265823,0.09064265770230634,0.02748855641796223,69.67370869878764,True,correlated,55
7,9.536643554434676,0.21785284754364903,0.02872917553023688,86.81257745576141,True,correlated,56
7,9.65360734373891,0.24676885556923328,0.029059087534198922,88.22416732161481,True,correlated,57
7,8.455358220938844,0.1693123997795734,0.028276530388986847,83.29919697210609,True,correlated,58
7,14.443774774724,0.28130386898578585,0.03069857209247835,89.08704234920086,True,correlated,59
7,8.46790111773784,0.21906837300174548,0.02804910361787255,87.19618754933235,True,correlated,60
7,20.638198420339602,0.24387226067346415,0.03037503175672242,87.54469586953415,True,correlated,61
7,20.289342816547336,0.3094355863608846,0.03099079420232728,89.98473492761634,True,correlated,62
7,3.2724971983116546,0.1638089747444227,0.0273683764214775,83.29250490446078,True,correlated,63
7,15.541671350767091,0.30482492358943974,0.02965258142656733,90.2722582269862,True,correlated,64
7,4.506076744984244,0.12649896988144518,0.0282517754233734,77.66639882534145,True,correlated,65
7,21.629796730212952,0.3289031358667541,0.03533302885929132,89.25731469048519,True,correlated,66
7,9.210379267041159,0.18518996115066302,0.02933421665342485,84.15993152589967,True,correlated,67
7,7.661443283011084,0.1764228935803609,0.02848990340082804,83.85135691709372,True,correlated,68
7,15.730115141859867,0.23417276077455082,0.03121770198848887,86.66894395179308,True,correlated,69
7,15.862538488801441,0.25858323738221073,0.029321818606361204,88.66058801676276,True,correlated,70
7,2.3958725385889155,0.10705204672906221,0.02736663114430036,74.43614393140703,True,correlated,71
7,15.379589381014899,0.3133898844660922,0.028618849541755666,90.86797278396133,True,correlated,72
7,6.6504101094415695,0.24438466108957752,0.028086576128073432,88.50722627072797,True,correlated,73
7,12.92269317189146,0.22282906366634675,0.029757204777987552,86.64572552234725,True,correlated,74
7,15.363118708419488,0.31344402284860184,0.03277750272524066,89.54278903538936,True,correlated,75
7,13.4039210138108,0.3359206904920754,0.030308263740245676,90.97755375060451,True,correlated,76
7,13.787102305088418,0.2423187656205067,0.029750539022748913,87.72256083982329,True,correlated,77
7,5.171896252440252,0.1770972836960362,0.027567257165234428,84.43383399795678,True,correlated,78
7,1.371034051987011,0.040146430321793825,0.025990597408478866,35.260502116499126,True,correlated,79
7,12.200768747868612,0.19104538340228244,0.02804150723005476,85.32207021668353,True,correlated,80
7,5.186902547479107,0.18304164854109523,0.027057173795978218,85.21802332330746,True,correlated,81
7,16.693958141274827,0.2814132512828861,0.0317643115746072,88.71257432626135,True,correlated,82
7,7.867977229507908,0.16229710751503282,0.02851793203692669,82.42856420944828,True,correlated,83
7,8.472534078638754,0.17969184433031712,0.027995277460110553,84.42039617076418,True,correlated,84
7,7.100674881653838,0.13528800539137079,0.028602725510338885,78.85789990945992,True,correlated,85
7,22.475453812465815,0.27661469555957885,0.03469803929947034,87.45618368927298,True,correlated,86
7,17.92868909675381,0.16632332691584284,0.02937412837899911,82.33914092287128,True,correlated,87
7,4.364321451488133,0.141449515319204,0.02766952566009555,80.43858574018105,True,correlated,88
7,11.568882504881534,0.27075340657447594,0.029441996142486222,89.12590001544906,True,correlated,89
7,6.492934552574108,0.13932361488266068,0.02821125848553218,79.75127295592215,True,correlated,90
7,1.4212404921064472,0.06951950710295507,0.02703161219098078,61.116507700567766,True,correlated,91
7,0.37249866678897803,0.06099818709400588,0.02557835766041123,58.06701989193259,True,correlated,92
7,23.255299746441196,0.2582717603796909,0.033843566727807604,86.89614122811822,True,correlated,93
7,20.765053227855347,0.3229624843655304,0.02953865370051479,90.85384367210811,True,correlated,94
7,6.328606445322009,0.1644630990315166,0.02823707633549975,82.83075261150917,True,correlated,95
7,11.377341499327237,0.24042920217833147,0.029458215392649395,87.74765497462343,True,correlated,96
7,22.032821594694543,0.3185844525063302,0.035807492002084204,88.76043958818966,True,correlated,97
7,2.360862176990123,0.09831158280140107,0.027431600046244044,72.09728572709633,True,correlated,98
7,2.197921441794393,0.10393688308866365,0.026995345136387017,74.02717463312945,True,correlated,99
