distance,session_id,time_since_calibration,n_qubits,ler_baseline,ler_daqec,improvement_pct,platform
7,87,3.153803476163688,97,0.18621931184618426,0.18509095818713317,0.6059273057474842,ibm
7,88,14.52708570301266,97,0.19758968905002705,0.19758968905002705,0.0,ibm
7,89,13.315014997544026,97,0.22854303585434782,0.22639751903092753,0.9387802237770414,ibm
7,90,9.31269328281615,97,0.20384464521893617,0.20311131146775366,0.3597512951075473,ibm
7,91,19.887303400975785,97,0.21640693834037597,0.21138399346628148,2.3210646167888327,ibm
7,92,2.6293469547334416,97,0.1977833759885702,0.1977833759885702,0.0,ibm
7,93,15.065895745451646,97,0.2063208788291451,0.20560820155576312,0.34542179028432146,ibm
7,94,4.689556214701917,97,0.20667007821059247,0.20667007821059247,0.0,ibm
7,95,5.12308522151137,97,0.21027017914127133,0.21027017914127133,0.0,ibm
7,96,11.99040827643954,97,0.22592922071852603,0.22521328121037124,0.31688663638899023,ibm
7,97,7.776660665853029,97,0.22994995675331573,0.22994995675331573,0.0,ibm
7,98,22.421360205595647,97,0.2239880853537502,0.21999417342916583,1.7830912382132653,ibm
7,99,0.02363463392891685,97,0.187199387223541,0.187199387223541,0.0,ibm
9,0,1.0327939673336237,161,0.20281434749661315,0.20231575676826183,0.2458360241795236,ibm
9,1,17.567854603473723,161,0.22626226474779731,0.22146238176770391,2.1213802422792765,ibm
9,2,3.2013831404637187,161,0.19765969039345166,0.19703569724929668,0.3156906412799154,ibm
9,3,8.623460107393726,161,0.21019625281576637,0.20977215500569657,0.20176278329829034,ibm
9,4,6.754735246921508,161,0.21109182806059548,0.21109182806059548,0.0,ibm
9,5,5.977034196377973,161,0.1989599493245929,0.1982289010195285,0.36743490714894317,ibm
9,6,16.982523318217943,161,0.2093448217818839,0.20885514275296893,0.23391026572664422,ibm
9,7,19.008822255730305,161,0.21388259745579946,0.2107622227012053,1.4589194220156336,ibm
9,8,22.232043241420214,161,0.20477726436407934,0.2045407334261904,0.11550644483091183,ibm
9,9,6.131374170173072,161,0.2075587508798525,0.20632879891551353,0.5925801533903752,ibm
9,10,8.239288141022215,161,0.21134146569847947,0.21134146569847947,0.0,ibm
9,11,2.35882716808558,161,0.20186437793160336,0.20186437793160336,0.0,ibm
9,12,10.917009657738069,161,0.1995098249462983,0.1992008152307886,0.1548844602479371,ibm
9,13,4.437040506274841,161,0.186836153566662,0.186836153566662,0.0,ibm
9,14,12.746971915374075,161,0.2123508908070989,0.20721992548883567,2.416267385910918,ibm
