platform,session_id,time_since_calibration,calibration_interval,drift_magnitude,ler_baseline,ler_daqec,improvement_pct
google,48,3.097207571862894,12.0,0.5,0.18009697646599881,0.1977319188851658,-9.791914759044476
google,49,11.825893370197832,12.0,0.5,0.2102547418383867,0.2102547418383867,0.0
google,50,3.5579962644128655,12.0,0.5,0.20400625527585395,0.21206192452132522,-3.9487363927044905
google,51,5.09673757770129,12.0,0.5,0.21826200129016574,0.2252482952603205,-3.2008750624745366
google,52,3.686892112122839,12.0,0.5,0.20580614692772642,0.21190804712538447,-2.9648775261318474
google,53,8.278339374945165,12.0,0.5,0.21406200101002346,0.22567845715064752,-5.426678292183265
google,54,10.636316051788784,12.0,0.5,0.23266746214655387,0.2602578918164842,-11.858310317818093
google,55,9.806824477961483,12.0,0.5,0.19127112998613374,0.2071874180160615,-8.321322737561916
google,56,9.25459905611705,12.0,0.5,0.20514789781663287,0.23380414645207298,-13.968580200150965
google,57,3.6146866805999154,12.0,0.5,0.19180657770675116,0.1936468197654393,-0.9594259387191794
google,58,9.905942088430756,12.0,0.5,0.20098762114067992,0.20340976010308415,-1.2051184787688345
google,59,5.0942110889895975,12.0,0.5,0.23452034168204727,0.24986028280672523,-6.540985321211582
google,60,0.3416907177371633,12.0,0.5,0.20464898870138645,0.2145527845234344,-4.83940618758643
google,61,3.591380892116422,12.0,0.5,0.1830248120680707,0.19966814714244738,-9.093485678972685
google,62,2.0513242233300244,12.0,0.5,0.19032036033581948,0.19938064438121955,-4.760543763900636
google,63,9.68992034460452,12.0,0.5,0.2076932738468218,0.23251951142808114,-11.953318045132855
google,64,10.312268941063765,12.0,0.5,0.23868998973113714,0.2724257307699792,-14.13370584867944
google,65,10.224717809703646,12.0,0.5,0.2165152573258325,0.23408491000706913,-8.114741149533023
google,66,6.760822183773328,12.0,0.5,0.19210552271691542,0.206324390452219,-7.4015923822535585
google,67,8.234897493323116,12.0,0.5,0.21600584878510773,0.22770427962164805,-5.415793554821027
google,68,8.391403153750552,12.0,0.5,0.2200838447761848,0.2435811828655725,-10.676539258610015
google,69,4.507067795598527,12.0,0.5,0.17872323048866215,0.1856918923877228,-3.8991360440425367
google,70,5.232708232454042,12.0,0.5,0.2089374329457718,0.22239006770564554,-6.438594832054471
google,71,11.400198952862004,12.0,0.5,0.20874576162322736,0.23002353298134556,-10.193151320850868
google,72,1.532132810802143,12.0,0.5,0.1810378742029202,0.19405841106209604,-7.192161815036278
google,73,9.185915262348551,12.0,0.5,0.2079553690054821,0.22768351896051825,-9.486723064368725
google,74,4.96430080161901,12.0,0.5,0.18874608134314297,0.19251617201915094,-1.997440502700503
google,75,11.143721715239494,12.0,0.5,0.19411208873809804,0.19711043833434397,-1.544648566577113
google,76,2.7715403593941286,12.0,0.5,0.1957127160249964,0.21171871273288415,-8.178312085681473
google,77,0.7034972288906118,12.0,0.5,0.1821485640180641,0.19133037807253953,-5.04083801262625
google,78,2.4485726112840562,12.0,0.5,0.1903358480127637,0.21202484867681404,-11.3951212504099
google,79,7.48446854044721,12.0,0.5,0.20791864266956192,0.22136952458839212,-6.469300562050723
google,80,2.7955498523571563,12.0,0.5,0.1926733744407396,0.20997923427568677,-8.981967480031821
google,81,3.137739196694982,12.0,0.5,0.18863298236407075,0.20518937713620644,-8.777041302448927
google,82,2.7222174427704373,12.0,0.5,0.20517766887423464,0.23466880894867256,-14.37346482989568
google,83,6.867762439577986,12.0,0.5,0.20141614432045343,0.2081441804869302,-3.340365882375572
google,84,7.530959829492911,12.0,0.5,0.20042653936773427,0.20809927586282487,-3.828203849298109
google,85,6.960542090430749,12.0,0.5,0.19158000995040952,0.22723071008772905,-18.608778727252236
google,86,2.2315837464052346,12.0,0.5,0.18412857305006192,0.18765855606471873,-1.91712940375477
google,87,1.576901738081844,12.0,0.5,0.1840047847494412,0.18721248419136205,-1.7432695819778583
